tid,start,end,activity
39,53074295,58775115,cut_lettuce_core
39,58775115,59775259,cut_lettuce_post
39,60808740,65442740,place_lettuce_into_bowl_prep
39,65442740,66776265,place_lettuce_into_bowl_core
39,66776265,69610005,place_lettuce_into_bowl_post
39,71176897,72677113,cut_tomato_prep
39,72677113,91779859,cut_tomato_core
39,91779859,92746664,cut_tomato_post
39,92746664,93980175,place_tomato_into_bowl_prep
39,93980175,95580405,place_tomato_into_bowl_core
39,95580405,97747383,place_tomato_into_bowl_post
39,98347469,106782015,cut_cheese_prep
39,106782015,119050445,cut_cheese_core
39,119050445,119883898,cut_cheese_post
39,119883898,120884042,place_cheese_into_bowl_prep
39,120884042,121417452,place_cheese_into_bowl_core
39,121417452,124251192,place_cheese_into_bowl_post
39,124617912,125984775,mix_ingredients_prep
39,125984775,130085364,mix_ingredients_core
39,130085364,131185522,mix_ingredients_post
39,133619205,137319737,add_pepper_prep
39,137319737,139686744,add_pepper_core
39,139686744,141253636,add_pepper_post
39,141553679,142387132,add_salt_prep
39,142387132,143520629,add_salt_core
39,143520629,144754139,add_salt_post
39,144887492,146587736,add_vinegar_prep
39,146587736,149454815,add_vinegar_core
39,149454815,153455390,add_vinegar_post
39,153188685,158322756,add_oil_prep
39,158322756,160289705,add_oil_core
39,160289705,163590180,add_oil_post
39,164323619,165957187,mix_dressing_prep
39,165957187,171257949,mix_dressing_core
39,171257949,172158078,mix_dressing_post
39,175825272,179025732,add_dressing_prep
39,179025732,191894248,add_dressing_core
39,191894248,203662606,add_dressing_post
39,204362707,207096433,serve_salad_onto_plate_prep
39,207096433,212430533,serve_salad_onto_plate_core
39,212430533,216997856,serve_salad_onto_plate_post
40,0,9067970,add_vinegar_prep
40,9067970,13835322,add_vinegar_core
40,13835322,19002732,add_vinegar_post
40,19736170,24403508,add_pepper_prep
40,24403508,33438140,add_pepper_core
40,33438140,33438140,add_pepper_post
40,33438140,36505247,mix_dressing_core
40,36138528,38438859,add_salt_prep
40,38438859,41039232,add_salt_core
40,41039232,42839491,add_salt_post
40,43406239,43672944,mix_dressing_prep
40,43672944,45873260,mix_dressing_core
40,45873260,46206642,mix_dressing_post
40,47240124,56741489,add_oil_prep
40,56741489,61508841,add_oil_core
40,61508841,62508985,add_oil_post
40,62508985,62909042,mix_dressing_prep
40,62909042,63775834,mix_dressing_core
40,63775834,68809890,mix_dressing_post
40,68809890,69309962,mix_dressing_prep
40,69309962,69976725,mix_dressing_core
40,69976725,80144853,mix_dressing_post
40,84045414,98747527,peel_cucumber_prep
40,98747527,124217854,peel_cucumber_core
40,124217854,130618774,peel_cucumber_post
40,131018832,133585867,cut_cucumber_prep
40,133585867,163123446,cut_cucumber_core
40,163123446,163856885,cut_cucumber_post
40,163856885,166190554,place_cucumber_into_bowl_prep
40,166190554,171824697,place_cucumber_into_bowl_core
40,171824697,172658150,place_cucumber_into_bowl_post
40,172658150,174325056,cut_cucumber_prep
40,174325056,177925574,cut_cucumber_core
40,177925574,178659012,cut_cucumber_post
40,178659012,179425789,place_cucumber_into_bowl_core
40,179425789,180059214,place_cucumber_into_bowl_post
40,180059214,180659300,cut_cucumber_prep
40,180659300,182792940,cut_cucumber_core
40,182792940,183493040,cut_cucumber_post
40,183493040,185560004,place_cucumber_into_bowl_core
40,185560004,188360407,place_cucumber_into_bowl_post
40,188960493,203995987,cut_cheese_prep
40,203995987,215197597,cut_cheese_core
40,215197597,227165984,cut_cheese_post
40,227799409,241668069,cut_lettuce_prep
40,241668069,253003031,cut_lettuce_core
40,253003031,259303937,cut_lettuce_post
40,259303937,261970987,cut_tomato_prep
40,261970987,293375500,cut_tomato_core
40,293375500,301776708,cut_tomato_post
40,301776708,304110377,place_cheese_into_bowl_prep
40,301776708,304110377,place_lettuce_into_bowl_prep
40,301776708,304110377,place_tomato_into_bowl_prep
40,304110377,304877154,place_cheese_into_bowl_core
40,304877154,305277211,place_cheese_into_bowl_post
40,305277211,307044132,place_tomato_into_bowl_core
40,307044132,307510865,place_tomato_into_bowl_post
40,307510865,310277930,place_lettuce_into_bowl_core
40,310277930,312244879,place_lettuce_into_bowl_post
40,311478102,315145296,mix_ingredients_prep
40,315145296,322846403,mix_ingredients_core
40,322846403,325980187,mix_ingredients_post
40,327247035,335481552,serve_salad_onto_plate_prep
40,335481552,345049594,serve_salad_onto_plate_core
40,345049594,349050169,serve_salad_onto_plate_post
40,353484140,357151334,add_dressing_prep
40,357151334,370019850,add_dressing_core
40,370019850,372953605,add_dressing_post
41,0,8301193,add_vinegar_prep
41,8301193,12735163,add_vinegar_core
41,12735163,17535853,add_vinegar_post
41,17869235,20669637,add_oil_prep
41,20669637,24303493,add_oil_core
41,24303493,27470615,add_oil_post
41,28137377,30137665,add_pepper_prep
41,30137665,34638312,add_pepper_core
41,34638312,36305218,add_pepper_post
41,36838628,38872253,add_salt_prep
41,38872253,40472483,add_salt_core
41,40472483,41472627,add_salt_post
41,41872685,42739476,mix_dressing_prep
41,42739476,48773677,mix_dressing_core
41,48773677,52374194,mix_dressing_post
41,54507834,68543185,cut_cheese_prep
41,68543185,75244148,cut_cheese_core
41,75244148,76377644,cut_cheese_post
41,76377644,78177903,place_cheese_into_bowl_prep
41,78177903,79611442,place_cheese_into_bowl_core
41,79611442,81945111,place_cheese_into_bowl_post
41,81945111,89112808,peel_cucumber_prep
41,89112808,112349481,peel_cucumber_core
41,112349481,117383538,peel_cucumber_post
41,118583710,121117408,cut_cucumber_prep
41,121117408,173758307,cut_cucumber_core
41,173758307,182226191,cut_cucumber_post
41,184826565,200195440,cut_lettuce_prep
41,200195440,213797395,cut_lettuce_core
41,213797395,216531122,cut_cucumber_post
41,217331237,222665337,cut_tomato_prep
41,222665337,267005043,cut_tomato_core
41,267005043,267438438,cut_tomato_post
41,269072007,272839215,place_cucumber_into_bowl_prep
41,269072007,272839215,place_lettuce_into_bowl_prep
41,269072007,272839215,place_tomato_into_bowl_prep
41,272839215,277573228,place_cucumber_into_bowl_core
41,277573228,278306667,place_cucumber_into_bowl_post
41,278306667,280206940,place_tomato_into_bowl_core
41,280206940,280573660,place_tomato_into_bowl_post
41,280573660,283940810,place_lettuce_into_bowl_core
41,283940810,289108220,place_lettuce_into_bowl_post
41,289474939,290441745,mix_ingredients_prep
41,290441745,294842377,mix_ingredients_core
41,294842377,295209097,mix_ingredients_post
41,296375931,298376218,add_dressing_prep
41,298376218,300409844,add_dressing_core
41,300409844,316578835,add_dressing_post
41,322046287,325480114,serve_salad_onto_plate_prep
41,325480114,337748544,serve_salad_onto_plate_core
41,337748544,347383262,serve_salad_onto_plate_post
42,0,21136371,add_oil_prep
42,21136371,26370457,add_oil_core
42,26370457,32137952,add_oil_post
42,32704700,36238542,add_vinegar_prep
42,36238542,42806152,add_vinegar_core
42,42806152,48373619,add_vinegar_post
42,48306943,51307374,add_pepper_prep
42,51307374,59608567,add_pepper_core
42,59608567,61742207,add_pepper_post
42,62275617,64209229,add_salt_prep
42,64209229,68909904,add_salt_core
42,68909904,71043544,add_salt_post
42,70643487,72110364,mix_dressing_prep
42,72110364,80044838,mix_dressing_core
42,80044838,83445327,mix_dressing_post
42,84578823,104848403,peel_cucumber_prep
42,104848403,147021131,peel_cucumber_core
42,147021131,157289274,peel_cucumber_post
42,161556554,163956899,cut_cucumber_prep
42,163956899,226799264,cut_cucumber_core
42,226799264,240701262,cut_cucumber_post
42,245635305,246502096,place_cucumber_into_bowl_prep
42,246502096,258170440,place_cucumber_into_bowl_core
42,258170440,261570929,place_cucumber_into_bowl_post
42,262271029,272272467,cut_lettuce_prep
42,272272467,296442607,cut_lettuce_core
42,296442607,298142852,cut_lettuce_post
42,297842809,300943254,place_lettuce_into_bowl_prep
42,300943254,307277498,place_lettuce_into_bowl_core
42,307277498,308110951,place_lettuce_into_bowl_post
42,308110951,315812058,cut_tomato_prep
42,315812058,358151477,cut_tomato_core
42,358151477,360018412,cut_tomato_post
42,360251779,361985361,place_tomato_into_bowl_prep
42,361985361,366852727,place_tomato_into_bowl_core
42,366852727,371586741,place_tomato_into_bowl_post
42,372820252,391256235,cut_cheese_prep
42,391256235,430795251,cut_cheese_core
42,430795251,432195452,cut_cheese_post
42,431828733,436829452,place_cheese_into_bowl_prep
42,436829452,446664199,place_cheese_into_bowl_core
42,446664199,449164558,place_cheese_into_bowl_post
42,449164558,457832470,mix_ingredients_prep
42,457832470,465700268,mix_ingredients_core
42,465700268,466467045,mix_ingredients_post
42,468100613,473468051,add_dressing_prep
42,473468051,487203359,add_dressing_core
42,487203359,505906047,add_dressing_post
42,507439600,510973442,serve_salad_onto_plate_prep
42,510973442,548945566,serve_salad_onto_plate_core
42,548945566,553246184,serve_salad_onto_plate_post
43,0,11101596,add_oil_prep
43,11101596,15935624,add_oil_core
43,15935624,18969393,add_oil_post
43,19636156,24236817,add_vinegar_prep
43,24236817,27637306,add_vinegar_core
43,27637306,32137953,add_vinegar_post
43,33038082,34404945,add_salt_prep
43,34404945,38838916,add_salt_core
43,38838916,40439146,add_salt_post
43,40939218,42639462,add_pepper_prep
43,42639462,48106915,add_pepper_core
43,48106915,49407102,add_pepper_post
43,50040526,50940655,mix_dressing_prep
43,50940655,55808022,mix_dressing_core
43,55808022,58341719,mix_dressing_post
43,59441877,81245011,cut_tomato_prep
43,81245011,93180060,cut_tomato_core
43,93180060,94246880,cut_tomato_post
43,94146865,96447196,place_tomato_into_bowl_prep
43,96447196,99347613,place_tomato_into_bowl_core
43,99347613,101414577,place_tomato_into_bowl_post
43,101414577,110149165,cut_lettuce_prep
43,110149165,153055332,cut_lettuce_core
43,153055332,155055620,cut_lettuce_post
43,155789058,156989231,place_lettuce_into_bowl_prep
43,156989231,162123302,place_lettuce_into_bowl_core
43,162123302,167724107,place_lettuce_into_bowl_post
43,167724107,177458840,cut_cheese_prep
43,177458840,193494478,cut_cheese_core
43,193494478,195261398,cut_cheese_post
43,195261398,195928161,place_cheese_into_bowl_prep
43,195928161,199628693,place_cheese_into_bowl_core
43,199628693,205396188,place_cheese_into_bowl_post
43,205396188,214964230,peel_cucumber_prep
43,214964230,256903592,peel_cucumber_core
43,256903592,264804727,peel_cucumber_post
43,265171447,266771677,cut_cucumber_prep
43,266771677,292375357,cut_cucumber_core
43,292375357,294575673,cut_cucumber_post
43,294575673,297576104,place_cucumber_into_bowl_prep
43,297576104,305443902,place_cucumber_into_bowl_core
43,305443902,306177340,place_cucumber_into_bowl_post
43,306177340,308511009,mix_ingredients_prep
43,308511009,319679281,mix_ingredients_core
43,319679281,323146446,mix_ingredients_post
43,323479827,328247179,serve_salad_onto_plate_prep
43,328247179,333381250,serve_salad_onto_plate_core
43,333381250,338181940,serve_salad_onto_plate_post
43,338848703,340715638,add_dressing_prep
43,340715638,355017693,add_dressing_core
43,355017693,356551247,add_dressing_post
44,0,6600948,add_oil_prep
44,6600948,11668343,add_oil_core
44,11668343,16635724,add_oil_post
44,17202472,20102889,add_vinegar_prep
44,20102889,23903435,add_vinegar_core
44,23903435,28370744,add_vinegar_post
44,29004168,30604398,add_salt_prep
44,30604398,34404945,add_salt_core
44,34404945,36338556,add_salt_post
44,36905304,38672225,add_pepper_prep
44,38672225,40672512,add_pepper_core
44,40672512,42572785,add_pepper_post
44,43506253,64375919,cut_lettuce_prep
44,64375919,83578679,cut_lettuce_core
44,83578679,88812765,cut_lettuce_post
44,89779570,92046563,place_lettuce_into_bowl_prep
44,92046563,97680706,place_lettuce_into_bowl_core
44,97680706,98980893,place_lettuce_into_bowl_post
44,98980893,102548072,cut_tomato_prep
44,102548072,158922841,cut_tomato_core
44,158922841,163456826,cut_tomato_post
44,164523646,166157215,place_tomato_into_bowl_prep
44,166157215,173124883,place_tomato_into_bowl_core
44,173124883,174258379,place_tomato_into_bowl_post
44,174258379,194661311,cut_cheese_prep
44,194661311,203762620,cut_cheese_core
44,203762620,205329511,cut_cheese_post
44,205329511,207596504,place_cheese_into_bowl_core
44,207596504,211597079,place_cheese_into_bowl_post
44,211597079,215697668,peel_cucumber_prep
44,215697668,241834758,peel_cucumber_core
44,241834758,243268298,peel_cucumber_post
44,243701693,245001880,cut_cucumber_prep
44,245001880,293808895,cut_cucumber_core
44,293808895,294508996,cut_cucumber_post
44,294508996,295642492,place_cucumber_into_bowl_prep
44,295642492,325246747,place_cucumber_into_bowl_core
44,325246747,325980186,place_cucumber_into_bowl_post
44,325980186,332814501,mix_ingredients_prep
44,332814501,348616773,mix_ingredients_core
44,348616773,350183665,mix_ingredients_post
44,350217003,356551246,serve_salad_onto_plate_prep
44,356551246,362718800,serve_salad_onto_plate_core
44,362718800,368352943,serve_salad_onto_plate_post
45,0,8167840,cut_lettuce_prep
45,8167840,23836759,cut_lettuce_core
45,23836759,31437852,cut_lettuce_post
45,34571635,34905017,place_lettuce_into_bowl_prep
45,34905017,41839347,place_lettuce_into_bowl_core
45,41839347,42206066,place_lettuce_into_bowl_post
45,42206066,48040238,cut_tomato_prep
45,48040238,108482258,cut_tomato_core
45,108482258,109115683,cut_tomato_post
45,109115683,115649955,place_tomato_into_bowl_prep
45,115649955,118650387,place_tomato_into_bowl_core
45,118650387,121250760,place_tomato_into_bowl_post
45,120917379,123084357,peel_cucumber_prep
45,123084357,144387419,peel_cucumber_core
45,144387419,146354368,peel_cucumber_post
45,146687750,149021418,cut_cucumber_prep
45,149021418,183059644,cut_cucumber_core
45,183059644,187160233,cut_cucumber_post
45,187160233,188060363,place_cucumber_into_bowl_prep
45,188060363,208329943,place_cucumber_into_bowl_core
45,208329943,209696806,place_cucumber_into_bowl_post
45,211663755,225999149,cut_cheese_prep
45,225999149,234200328,cut_cheese_core
45,234200328,234633723,cut_cheese_post
45,234633723,235067119,place_cheese_into_bowl_prep
45,235067119,239801133,place_cheese_into_bowl_core
45,239801133,245335262,place_cheese_into_bowl_post
45,245335262,252069563,mix_ingredients_prep
45,252069563,258770526,mix_ingredients_core
45,258770526,260504108,mix_ingredients_post
45,261137533,265604842,add_oil_prep
45,265604842,273906035,add_oil_core
45,273906035,277406538,add_oil_post
45,277939948,281207084,add_vinegar_prep
45,281207084,286074450,add_vinegar_core
45,286074450,291308536,add_vinegar_post
45,291841946,293208809,add_salt_prep
45,293208809,295442463,add_salt_core
45,295442463,296976017,add_salt_post
45,297509427,298776276,add_pepper_prep
45,298776276,300443182,add_pepper_core
45,300443182,301843383,add_pepper_post
45,302610160,303410275,mix_dressing_prep
45,303410275,314645223,mix_dressing_core
45,314645223,316345468,mix_dressing_post
45,317012230,326913653,serve_salad_onto_plate_prep
45,326913653,330547509,serve_salad_onto_plate_post
46,0,15868947,peel_cucumber_prep
46,15868947,38772239,peel_cucumber_core
46,38772239,41705994,peel_cucumber_post
46,42439433,45839922,cut_cucumber_prep
46,45839922,70643487,cut_cucumber_core
46,70643487,74677400,cut_cucumber_post
46,75144134,86645787,cut_lettuce_prep
46,86645787,99047569,cut_lettuce_core
46,99047569,101281224,cut_lettuce_post
46,102048001,107115396,place_lettuce_into_bowl_prep
46,107115396,108315568,place_lettuce_into_bowl_core
46,108315568,108982331,cut_lettuce_post
46,108982331,111449352,place_cucumber_into_bowl_prep
46,111449352,116016675,place_cucumber_into_bowl_core
46,116016675,118383682,place_cucumber_into_bowl_post
46,118383682,124551235,cut_tomato_prep
46,124551235,146187678,cut_tomato_core
46,146187678,147054469,cut_tomato_post
46,146621074,148554685,place_tomato_into_bowl_prep
46,148554685,155222310,place_tomato_into_bowl_core
46,155188972,163856884,cut_cheese_prep
46,163856884,184959917,cut_cheese_core
46,184959917,186493471,cut_cheese_post
46,186693500,188027025,place_cheese_into_bowl_prep
46,188027025,191527528,place_cheese_into_bowl_core
46,192427657,193761182,mix_ingredients_prep
46,193761182,199495340,mix_ingredients_core
46,199495340,199562016,mix_ingredients_post
46,202995843,213697381,add_vinegar_prep
46,213697381,219264848,add_vinegar_core
46,219264848,225732444,add_vinegar_post
46,227966099,243401651,add_oil_prep
46,243401651,254036512,add_oil_core
46,254036512,261437576,add_oil_post
46,262071001,265971561,add_pepper_prep
46,265971561,268071863,add_pepper_core
46,268071863,269472064,add_pepper_post
46,270038812,271639042,add_salt_prep
46,271639042,274806164,add_salt_core
46,274806164,276039675,add_salt_post
46,276273042,276673099,mix_dressing_prep
46,276673099,282740638,mix_dressing_core
46,282773976,284174177,add_dressing_prep
46,284174177,287774695,add_dressing_core
46,287774695,289174896,add_dressing_post
46,289641630,289841659,mix_ingredients_prep
46,289841659,294208953,mix_ingredients_core
46,294242291,302810189,serve_salad_onto_plate_prep
46,302810189,336181652,serve_salad_onto_plate_core
46,336181652,338215278,serve_salad_onto_plate_post
47,0,12601812,peel_cucumber_prep
47,12601812,25503666,peel_cucumber_core
47,25503666,28704126,peel_cucumber_post
47,29537579,31304500,cut_cucumber_prep
47,31304500,44339707,cut_cucumber_core
47,44339707,44706426,cut_cucumber_post
47,44706426,46306656,place_cucumber_into_bowl_prep
47,46306656,52874267,place_cucumber_into_bowl_core
47,52874267,53341000,place_cucumber_into_bowl_post
47,53341000,58408395,cut_lettuce_prep
47,58408395,62208942,cut_lettuce_core
47,62208942,63342438,cut_lettuce_post
47,63675819,65509416,place_lettuce_into_bowl_prep
47,65509416,66742927,place_lettuce_into_bowl_core
47,66742927,67976437,place_lettuce_into_bowl_post
47,67976437,70276768,cut_tomato_prep
47,70276768,94480247,cut_tomato_core
47,94480247,97247311,cut_tomato_post
47,97480678,100147728,place_tomato_into_bowl_prep
47,100147728,101281224,place_tomato_into_bowl_core
47,101281224,102814778,place_tomato_into_bowl_post
47,102814778,111215985,cut_cheese_prep
47,111215985,122250905,cut_cheese_core
47,122250905,123151034,cut_cheese_post
47,123317725,124451221,place_cheese_into_bowl_prep
47,124451221,125918098,place_cheese_into_bowl_core
47,125918098,128085077,place_cheese_into_bowl_post
47,128085077,129218573,mix_ingredients_prep
47,129218573,133185810,mix_ingredients_core
47,133185810,136052888,mix_ingredients_post
47,137219723,146020988,add_vinegar_prep
47,146020988,148454671,add_vinegar_core
47,148454671,154155490,add_vinegar_post
47,154855591,159322900,add_oil_prep
47,159322900,166723963,add_oil_core
47,166723963,171958049,add_oil_post
47,171958049,172958193,mix_dressing_prep
47,172958193,173391588,mix_dressing_core
47,173391588,173658293,mix_dressing_post
47,174025013,175725257,add_pepper_prep
47,175725257,177792221,add_pepper_core
47,177792221,179059070,add_pepper_post
47,179525803,181259386,add_salt_prep
47,181259386,184259817,add_salt_core
47,184259817,186293443,add_salt_post
47,187193572,187426939,mix_dressing_prep
47,187426939,189227198,mix_dressing_core
47,189227198,189860622,mix_dressing_post
47,190494047,196094852,serve_salad_onto_plate_prep
47,196094852,199695369,serve_salad_onto_plate_core
47,199695369,201662318,serve_salad_onto_plate_post
47,202395757,205996275,add_dressing_prep
47,205996275,211097008,add_dressing_core
47,211097008,211863785,add_dressing_post
48,0,12268430,peel_cucumber_prep
48,12268430,46873404,peel_cucumber_core
48,46873404,53407676,peel_cucumber_post
48,54174453,56208079,cut_cucumber_prep
48,56208079,71943674,cut_cucumber_core
48,71943674,74577386,cut_cucumber_post
48,74744076,76911055,place_cucumber_into_bowl_prep
48,76911055,88212679,place_cucumber_into_bowl_core
48,88212679,90246305,place_cucumber_into_bowl_post
48,90246305,100981181,cut_cheese_prep
48,100981181,116283380,cut_cheese_core
48,116283380,117116833,cut_cheese_post
48,117416876,118216991,place_cheese_into_bowl_prep
48,118216991,121617480,place_cheese_into_bowl_core
48,121617480,123417739,place_cheese_into_bowl_post
48,123417739,128585148,cut_lettuce_prep
48,128585148,132852428,cut_lettuce_core
48,132852428,133619205,cut_lettuce_post
48,133452515,133985925,place_lettuce_into_bowl_prep
48,133985925,136286255,place_lettuce_into_bowl_core
48,135819521,143153909,cut_lettuce_prep
48,143153909,150221591,cut_lettuce_core
48,150221591,151021706,cut_lettuce_post
48,151321750,152355231,place_lettuce_into_bowl_prep
48,152355231,160723101,place_lettuce_into_bowl_core
48,160723101,161523216,place_lettuce_into_bowl_post
48,161523216,168824265,cut_tomato_prep
48,168824265,175725257,cut_tomato_core
48,175725257,176425358,cut_tomato_post
48,176692063,178158940,place_tomato_into_bowl_prep
48,178158940,178925717,place_tomato_into_bowl_core
48,178925717,181359400,place_tomato_into_bowl_post
48,181359400,182192853,mix_ingredients_prep
48,182192853,190227341,mix_ingredients_core
48,190227341,190794090,mix_ingredients_post
48,192360981,198728563,add_vinegar_prep
48,198728563,200795527,add_vinegar_core
48,200795527,203895973,add_vinegar_post
48,204462721,206396332,add_oil_prep
48,206396332,210396907,add_oil_core
48,210396907,214164115,add_oil_post
48,214997568,217664618,add_salt_prep
48,217664618,218731438,add_salt_core
48,218731438,219564891,add_salt_post
48,220131640,221798546,add_pepper_prep
48,221798546,223098733,add_pepper_core
48,223098733,223898848,add_pepper_post
48,242568198,252536297,serve_salad_onto_plate_prep
48,252536297,259237260,serve_salad_onto_plate_core
48,259237260,265238123,serve_salad_onto_plate_post
48,266938367,269405388,add_dressing_prep
48,269405388,279440164,add_dressing_core
48,279440164,280573660,add_dressing_post
49,0,6667625,cut_tomato_prep
49,6667625,20136227,cut_tomato_core
49,20136227,20802990,cut_tomato_post
49,20802990,22203191,place_tomato_into_bowl_prep
49,22203191,22736601,place_tomato_into_bowl_core
49,22736601,24236816,place_tomato_into_bowl_post
49,24570198,31304499,cut_cheese_prep
49,31304499,48907029,cut_cheese_core
49,48907029,51240698,cut_cheese_post
49,51240698,53107633,place_cheese_into_bowl_prep
49,53107633,54307805,place_cheese_into_bowl_core
49,54307805,56241416,place_cheese_into_bowl_post
49,56074726,62075588,cut_lettuce_prep
49,62075588,73077170,cut_lettuce_core
49,73077170,73910623,cut_lettuce_post
49,73910623,75377500,place_lettuce_into_bowl_prep
49,75377500,77044406,place_lettuce_into_bowl_core
49,77044406,79511428,place_lettuce_into_bowl_post
49,79978161,89479527,peel_cucumber_prep
49,89479527,118783739,peel_cucumber_core
49,118783739,126118126,peel_cucumber_post
49,126784889,129018543,cut_cucumber_prep
49,129018543,140220153,cut_cucumber_core
49,140220153,140853578,cut_cucumber_post
49,141186959,142320455,place_cucumber_into_bowl_prep
49,142320455,145720944,place_cucumber_into_bowl_core
49,145720944,151855159,place_cucumber_into_bowl_post
49,151855159,152555260,mix_ingredients_prep
49,152555260,160223028,mix_ingredients_core
49,160223028,161523215,mix_ingredients_post
49,164790351,168757588,add_oil_prep
49,168757588,172958192,add_oil_core
49,172958192,177325486,add_oil_post
49,178058925,181626105,add_vinegar_prep
49,181626105,184993255,add_vinegar_core
49,184993255,190260679,add_vinegar_post
49,191060794,193861196,add_pepper_prep
49,193861196,195161383,add_pepper_core
49,195161383,196928304,add_pepper_post
49,205829583,208196590,add_salt_prep
49,208196590,209830158,add_salt_core
49,209830158,211230360,add_salt_post
49,211663755,211897122,mix_dressing_prep
49,211897122,220598373,mix_dressing_core
49,220598373,220931754,mix_dressing_post
49,231566616,236333968,serve_salad_onto_plate_prep
49,236333968,240167852,serve_salad_onto_plate_core
49,240167852,242734888,serve_salad_onto_plate_post
49,246068700,246635448,add_dressing_prep
49,246635448,252336268,add_dressing_core
49,252336268,254469908,add_dressing_post
50,0,12101740,cut_lettuce_prep
50,12101740,23436702,cut_lettuce_core
50,23436702,23970112,cut_lettuce_post
50,23970112,24303494,place_lettuce_into_bowl_prep
50,24303494,29637594,place_lettuce_into_bowl_core
50,29637594,30304356,place_lettuce_into_bowl_post
50,30304356,41405952,peel_cucumber_prep
50,41405952,57208223,peel_cucumber_core
50,57208223,62042251,peel_cucumber_post
50,62709014,64142553,cut_cucumber_prep
50,64142553,85812334,cut_cucumber_core
50,85812334,86312406,cut_cucumber_post
50,86312406,87345888,place_cucumber_into_bowl_prep
50,87345888,89379514,place_cucumber_into_bowl_core
50,89379514,90813053,place_cucumber_into_bowl_post
50,91413139,100414433,cut_cheese_prep
50,100414433,113683007,cut_cheese_core
50,113683007,113849697,cut_cheese_post
50,113849697,115616618,place_cheese_into_bowl_prep
50,115616618,117150172,place_cheese_into_bowl_core
50,117150172,118683725,place_cheese_into_bowl_post
50,119450502,122951005,cut_tomato_prep
50,122951005,139920111,cut_tomato_core
50,139920111,140420183,cut_tomato_post
50,140420183,141253636,place_tomato_into_bowl_prep
50,141253636,142887204,place_tomato_into_bowl_core
50,142887204,144887492,place_tomato_into_bowl_post
50,145820959,146954455,mix_ingredients_prep
50,146954455,149521491,mix_ingredients_core
50,149521491,150221592,mix_ingredients_post
50,150221592,151521779,mix_ingredients_prep
50,151521779,152621937,mix_ingredients_core
50,152621937,152955318,mix_ingredients_post
50,154455534,156122440,add_salt_prep
50,156122440,158456109,add_salt_core
50,158456109,159889648,add_salt_post
50,159889648,162256655,add_pepper_prep
50,162256655,163623518,add_pepper_core
50,163623518,165823834,add_pepper_post
50,165790496,166223892,mix_dressing_prep
50,166223892,167390726,mix_dressing_core
50,167390726,167724107,mix_dressing_post
50,168924280,170391157,add_oil_prep
50,170391157,181059357,add_oil_core
50,181059357,184026450,add_oil_post
50,184593199,186993544,add_vinegar_prep
50,186993544,192861054,add_vinegar_core
50,192861054,197361700,add_vinegar_post
50,197895110,198561873,mix_dressing_prep
50,198561873,204862779,mix_dressing_core
50,204862779,205129484,mix_dressing_post
50,206196304,208163253,serve_salad_onto_plate_prep
50,208163253,230933192,serve_salad_onto_plate_core
50,230933192,234033638,serve_salad_onto_plate_post
51,0,4500647,add_oil_prep
51,4500647,9301337,add_oil_core
51,9301337,13901998,add_oil_post
51,13468602,15168847,add_vinegar_prep
51,15168847,19836184,add_vinegar_core
51,19836184,22536572,add_vinegar_post
51,22103177,23036644,mix_dressing_prep
51,23036644,25403651,mix_dressing_core
51,25403651,25703694,mix_dressing_post
51,25603680,26770514,add_salt_prep
51,26770514,28270730,add_salt_core
51,28270730,30004312,add_salt_post
51,29937636,32538010,add_pepper_prep
51,32538010,36971981,add_pepper_core
51,36971981,38772239,add_pepper_post
51,39338987,39639031,mix_dressing_prep
51,39639031,42072714,mix_dressing_core
51,42072714,42206066,mix_dressing_post
51,43239548,47006756,cut_tomato_prep
51,47006756,63942524,cut_tomato_core
51,63942524,65009344,cut_tomato_post
51,65009344,66109502,place_tomato_into_bowl_prep
51,66109502,68243142,place_tomato_into_bowl_core
51,68243142,69876710,place_tomato_into_bowl_post
51,70210091,81578392,cut_lettuce_prep
51,81578392,96913929,cut_lettuce_core
51,96913929,97447339,cut_lettuce_post
51,97447339,98514159,place_lettuce_into_bowl_prep
51,98514159,100847828,place_lettuce_into_bowl_core
51,100847828,103714907,place_lettuce_into_bowl_post
51,104781727,113482977,cut_cheese_prep
51,113482977,120217279,cut_cheese_core
51,120217279,122184228,cut_cheese_post
51,122184228,123317724,place_cheese_into_bowl_prep
51,123317724,124951292,place_cheese_into_bowl_core
51,124951292,127351637,place_cheese_into_bowl_post
51,127751695,130985493,peel_cucumber_prep
51,130985493,139853434,peel_cucumber_core
51,139853434,143753995,peel_cucumber_post
51,144720801,155822396,cut_cucumber_core
51,155822396,156189116,cut_cucumber_post
51,156189116,157155921,place_cucumber_into_bowl_prep
51,157155921,158822827,place_cucumber_into_bowl_core
51,158822827,161156496,place_cucumber_into_bowl_post
51,162189978,165990524,mix_ingredients_prep
51,165990524,170557847,mix_ingredients_core
51,170557847,170924567,mix_ingredients_post
51,171324624,174791789,add_dressing_prep
51,174791789,181026019,add_dressing_core
51,181026019,198195153,add_dressing_post
51,208996706,212630561,serve_salad_onto_plate_prep
51,212630561,235633867,serve_salad_onto_plate_core
51,235633867,240401219,serve_salad_onto_plate_post
52,0,2967093,peel_cucumber_prep
52,2967093,15568905,peel_cucumber_core
52,15568905,19536141,peel_cucumber_post
52,20936343,23570055,cut_cucumber_prep
52,23570055,35705132,cut_cucumber_core
